wave,cl5_398645626ccs_f0030004ccam02013p3,cl5_398646038ccs_f0030004ccam03013p3
736.30835,3470000000.0,655000000.0
736.5174,3780000000.0,653000000.0
736.72644,2840000000.0,717000000.0
736.93542,1880000000.0,322000000.0
737.14441,1960000000.0,394000000.0
737.35339,2010000000.0,431000000.0
737.56232,2150000000.0,437000000.0
737.7713,2340000000.0,407000000.0
737.98022,2620000000.0,412000000.0
738.18909,3010000000.0,333000000.0
738.39801,3640000000.0,676000000.0
738.60687,4410000000.0,912000000.0
738.81573,5430000000.0,1100000000.0
739.0246,5050000000.0,1140000000.0
739.2334,4850000000.0,1150000000.0
739.4422,3350000000.0,462000000.0
739.651,1680000000.0,213000000.0
739.8598,1180000000.0,-9240857.3
740.06854,1650000000.0,-138000000.0
740.27728,1960000000.0,-322000000.0
740.48602,2320000000.0,-107000000.0
740.69476,2560000000.0,71029899.0
740.90344,4010000000.0,265000000.0
741.11212,5450000000.0,447000000.0
741.3208,5680000000.0,859000000.0
741.52948,4840000000.0,462000000.0
741.7381,4270000000.0,303000000.0
741.94672,3980000000.0,234000000.0
742.15533,4220000000.0,262000000.0
742.36389,4700000000.0,385000000.0
742.57245,5800000000.0,560000000.0
742.78101,4850000000.0,860000000.0
742.98956,4120000000.0,639000000.0
743.19812,3490000000.0,520000000.0
743.40662,3250000000.0,482000000.0
743.61511,3150000000.0,463000000.0
743.82355,3000000000.0,315000000.0
744.03204,4130000000.0,492000000.0
744.24048,6220000000.0,930000000.0
744.44891,7960000000.0,1650000000.0
744.65735,10100000000.0,2480000000.0
744.86572,10600000000.0,2620000000.0
745.0741,7300000000.0,1870000000.0
745.28247,5340000000.0,1130000000.0
745.49078,5610000000.0,1150000000.0
745.69916,5920000000.0,1130000000.0
745.90747,6850000000.0,1150000000.0
746.11578,7980000000.0,1650000000.0
746.32404,9070000000.0,2050000000.0
746.53229,10500000000.0,2450000000.0
746.74054,12000000000.0,2870000000.0
746.94879,15500000000.0,3280000000.0
747.15704,19200000000.0,4090000000.0
747.36523,23800000000.0,5090000000.0
747.57343,28200000000.0,6620000000.0
747.78156,31800000000.0,9070000000.0
747.98975,35700000000.0,11500000000.0
748.19788,30900000000.0,10400000000.0
748.40601,23300000000.0,7900000000.0
748.61407,15800000000.0,5300000000.0
748.8222,11300000000.0,3750000000.0
749.03027,9800000000.0,2710000000.0
749.23834,9300000000.0,2410000000.0
749.44635,11100000000.0,2870000000.0
749.65436,14300000000.0,3890000000.0
749.86237,13200000000.0,3520000000.0
750.07037,6600000000.0,1540000000.0
750.27838,4410000000.0,902000000.0
750.48633,4560000000.0,957000000.0
750.69427,5500000000.0,993000000.0
750.90216,6270000000.0,1180000000.0
751.11011,12500000000.0,2910000000.0
751.31799,18800000000.0,5060000000.0
751.52588,14100000000.0,3810000000.0
751.73376,6350000000.0,1350000000.0
751.94159,2510000000.0,214000000.0
752.14941,1050000000.0,-385000000.0
752.35724,524000000.0,-461000000.0
752.565,65978067.0,-592000000.0
752.77283,-81095259.0,-642000000.0
752.98059,97412124.0,-595000000.0
753.18829,431000000.0,-483000000.0
753.39606,998000000.0,-417000000.0
753.60376,55969352.0,-506000000.0
753.81146,-807000000.0,-740000000.0
754.01917,-1470000000.0,-940000000.0
754.22681,-1580000000.0,-993000000.0
754.43445,-1310000000.0,-987000000.0
754.64209,-921000000.0,-824000000.0
754.84973,-784000000.0,-961000000.0
755.05731,-956000000.0,-849000000.0
755.26489,-1220000000.0,-1190000000.0
755.47247,-1460000000.0,-1340000000.0
755.68005,-1620000000.0,-1380000000.0
755.88757,-1820000000.0,-1390000000.0
756.09509,-2050000000.0,-1410000000.0
756.30261,-2110000000.0,-1400000000.0
756.51007,-2020000000.0,-1330000000.0
756.71753,-1720000000.0,-1170000000.0
756.92499,-1400000000.0,-1080000000.0
757.13245,-705000000.0,-1070000000.0
757.33984,-1980000000.0,-1140000000.0
757.54724,-1800000000.0,-1250000000.0
757.75464,-2020000000.0,-1290000000.0
757.96204,-2240000000.0,-1220000000.0
758.16937,-2800000000.0,-1060000000.0
758.37671,-1380000000.0,-935000000.0
758.58405,1150000000.0,-118000000.0
758.79132,3980000000.0,828000000.0
758.99866,2830000000.0,441000000.0
759.20593,202000000.0,-295000000.0
759.41315,-1250000000.0,-389000000.0
759.62042,-1480000000.0,-581000000.0
759.82764,-918000000.0,-187000000.0
760.03485,-315000000.0,135000000.0
760.242,335000000.0,597000000.0
760.44922,776000000.0,617000000.0
760.65637,957000000.0,663000000.0
760.86346,1080000000.0,731000000.0
761.07062,1330000000.0,900000000.0
761.27771,1670000000.0,1230000000.0
761.4848,2010000000.0,1060000000.0
761.69189,2210000000.0,929000000.0
761.89893,2250000000.0,668000000.0
762.10602,2610000000.0,802000000.0
762.31299,1940000000.0,1060000000.0
762.52002,1260000000.0,578000000.0
762.72699,514000000.0,257000000.0
762.93396,-314000000.0,-153000000.0
763.14093,121000000.0,23046927.0
763.3479,24970919.0,63654397.0
763.55481,2480000000.0,676000000.0
763.76172,5540000000.0,1480000000.0
763.96863,2590000000.0,931000000.0
764.17548,1070000000.0,505000000.0
764.38232,1300000000.0,286000000.0
764.58917,1320000000.0,508000000.0
764.79602,1390000000.0,662000000.0
765.00281,1190000000.0,826000000.0
765.20959,1670000000.0,998000000.0
765.41638,3550000000.0,1170000000.0
765.62317,5900000000.0,1810000000.0
765.8299,7690000000.0,2730000000.0
766.03662,14100000000.0,4490000000.0
766.24335,39700000000.0,10800000000.0
766.45001,187000000000.0,43600000000.0
766.65668,586000000000.0,130000000000.0
766.86334,466000000000.0,105000000000.0
767.07001,105000000000.0,25200000000.0
767.27661,23300000000.0,7240000000.0
767.48322,11700000000.0,4120000000.0
767.68982,6870000000.0,2730000000.0
767.89636,5160000000.0,2220000000.0
768.10297,5250000000.0,2160000000.0
768.30951,5270000000.0,2140000000.0
768.51599,5240000000.0,2240000000.0
768.72253,5350000000.0,1970000000.0
768.92902,5890000000.0,2270000000.0
769.1355,6280000000.0,2840000000.0
769.34192,8760000000.0,3110000000.0
769.5484,15300000000.0,4710000000.0
769.75482,51300000000.0,13500000000.0
769.96118,272000000000.0,61300000000.0
770.1676,485000000000.0,108000000000.0
770.37396,198000000000.0,46000000000.0
770.58032,35600000000.0,10200000000.0
770.78668,13800000000.0,5320000000.0
770.99298,10700000000.0,4100000000.0
771.19928,8670000000.0,4120000000.0
771.40558,8410000000.0,3780000000.0
771.61182,6160000000.0,3510000000.0
771.81812,5540000000.0,3330000000.0
772.02435,5920000000.0,3100000000.0
772.23053,6290000000.0,3380000000.0
772.43677,7030000000.0,3760000000.0
772.64294,8180000000.0,4050000000.0
772.84912,7890000000.0,4420000000.0
773.0553,7650000000.0,4220000000.0
773.26141,8480000000.0,4800000000.0
773.46753,9050000000.0,4960000000.0
773.67365,9090000000.0,5050000000.0
773.8797,8810000000.0,5250000000.0
774.08575,9330000000.0,5350000000.0
774.29181,11100000000.0,6070000000.0
774.49786,12700000000.0,6600000000.0
774.70386,14400000000.0,7070000000.0
774.90985,16500000000.0,8120000000.0
775.11584,18500000000.0,9190000000.0
775.32184,20500000000.0,9810000000.0
775.52777,21800000000.0,10700000000.0
775.7337,25200000000.0,12400000000.0
775.93964,29400000000.0,13900000000.0
776.14551,34000000000.0,16800000000.0
776.35138,43500000000.0,20600000000.0
776.55725,59600000000.0,27500000000.0
776.76312,93200000000.0,41200000000.0
776.96893,183000000000.0,74500000000.0
777.17474,561000000000.0,198000000000.0
777.38055,1790000000000.0,559000000000.0
777.5863,2320000000000.0,797000000000.0
777.79205,2130000000000.0,662000000000.0
777.9978,872000000000.0,299000000000.0
778.20355,292000000000.0,116000000000.0
778.40924,145000000000.0,62600000000.0
778.61493,92300000000.0,41500000000.0
778.82062,66200000000.0,30900000000.0
779.02631,52600000000.0,24900000000.0
779.23193,42900000000.0,20400000000.0
779.43756,36100000000.0,17500000000.0
779.64313,30000000000.0,14900000000.0
779.84875,27200000000.0,13300000000.0
780.05432,28300000000.0,12200000000.0
780.25989,35900000000.0,11500000000.0
780.46539,27100000000.0,10100000000.0
780.67096,17000000000.0,8520000000.0
780.8764,14800000000.0,7840000000.0
781.08191,13000000000.0,7050000000.0
781.28741,10800000000.0,6250000000.0
781.49286,8450000000.0,5580000000.0
781.69824,7540000000.0,5070000000.0
781.90369,5980000000.0,4600000000.0
782.10907,5870000000.0,4310000000.0
782.31445,5650000000.0,4190000000.0
782.51984,5270000000.0,3960000000.0
782.72516,5060000000.0,3910000000.0
782.93054,4870000000.0,4010000000.0
783.1358,5340000000.0,3990000000.0
783.34113,8440000000.0,4970000000.0
783.54639,12400000000.0,6160000000.0
783.75165,8900000000.0,4990000000.0
783.95691,6370000000.0,4170000000.0
784.16211,5730000000.0,4050000000.0
784.36731,5770000000.0,3780000000.0
784.57251,6970000000.0,3680000000.0
784.77771,7900000000.0,3520000000.0
784.98285,8830000000.0,3390000000.0
785.18799,10100000000.0,3290000000.0
785.39313,9630000000.0,3130000000.0
785.59821,8010000000.0,2830000000.0
785.80334,6380000000.0,2440000000.0
786.00836,4870000000.0,2080000000.0
786.21344,3530000000.0,1700000000.0
786.41846,2460000000.0,1310000000.0
786.62347,1810000000.0,1030000000.0
786.82849,1340000000.0,774000000.0
787.03345,1080000000.0,554000000.0
787.23846,610000000.0,384000000.0
787.44336,2090000000.0,239000000.0
787.64832,2930000000.0,147000000.0
787.85321,4970000000.0,139000000.0
788.05811,8800000000.0,185000000.0
788.263,8800000000.0,191000000.0
788.46783,7120000000.0,33594812.0
788.67273,5760000000.0,172000000.0
788.8775,6340000000.0,865000000.0
789.08234,6410000000.0,1080000000.0
789.28711,5960000000.0,708000000.0
789.49188,6480000000.0,329000000.0
789.69666,9860000000.0,725000000.0
789.90137,15100000000.0,957000000.0
790.10608,18100000000.0,1290000000.0
790.31079,14900000000.0,1030000000.0
790.5155,10200000000.0,844000000.0
790.72015,7560000000.0,660000000.0
790.9248,6050000000.0,492000000.0
791.12946,4250000000.0,297000000.0
791.33405,2670000000.0,119000000.0
791.53864,834000000.0,-6655980.5
791.74323,972000000.0,-74802536.0
791.94781,791000000.0,-101000000.0
792.15234,672000000.0,-186000000.0
792.35687,446000000.0,314000000.0
792.56134,-331000000.0,80978594.0
792.76587,724000000.0,378000000.0
792.97034,1250000000.0,488000000.0
793.1748,1480000000.0,1070000000.0
793.37921,3250000000.0,1660000000.0
793.58362,4780000000.0,2290000000.0
793.78802,8060000000.0,3460000000.0
793.99243,16600000000.0,5960000000.0
794.19678,18500000000.0,7170000000.0
794.40112,21600000000.0,9160000000.0
794.60547,35400000000.0,14200000000.0
794.80981,68700000000.0,25400000000.0
795.0141,124000000000.0,43900000000.0
795.21838,144000000000.0,53100000000.0
795.42261,142000000000.0,53400000000.0
795.62689,110000000000.0,43000000000.0
795.83112,59600000000.0,25300000000.0
796.03528,30300000000.0,14100000000.0
796.2395,16000000000.0,8100000000.0
796.44366,10300000000.0,5410000000.0
796.64783,6260000000.0,3960000000.0
796.85193,4590000000.0,2860000000.0
797.05603,2780000000.0,2370000000.0
797.26013,1300000000.0,1780000000.0
797.46423,72327266.0,1050000000.0
797.66827,-1250000000.0,1020000000.0
797.87238,-412000000.0,796000000.0
798.07635,115000000.0,669000000.0
798.2804,1070000000.0,577000000.0
798.48438,-756000000.0,449000000.0
798.68835,-2420000000.0,353000000.0
798.89233,-1710000000.0,306000000.0
799.09625,-1700000000.0,284000000.0
799.30017,-1710000000.0,253000000.0
799.50409,-1760000000.0,310000000.0
799.70795,-439000000.0,625000000.0
799.9118,2240000000.0,1190000000.0
800.11566,7020000000.0,2060000000.0
800.31952,5670000000.0,2180000000.0
800.52332,662000000.0,542000000.0
800.72711,-989000000.0,146000000.0
800.93085,-698000000.0,171000000.0
801.13464,-989000000.0,93726746.0
801.33838,-996000000.0,-30352122.0
801.54211,-904000000.0,338000000.0
801.74579,1510000000.0,490000000.0
801.94946,420000000.0,447000000.0
802.15314,104000000.0,265000000.0
802.35681,-50965971.0,113000000.0
802.56042,69401993.0,-35927100.0
802.76404,336000000.0,298000000.0
802.96765,611000000.0,585000000.0
803.1712,630000000.0,341000000.0
803.37476,211000000.0,213000000.0
803.57831,-954000000.0,101000000.0
803.78186,-251000000.0,68605560.0
803.98535,-41109085.0,55059220.0
804.18884,156000000.0,-22348936.0
804.39233,-36979215.0,-232000000.0
804.59576,1550000000.0,282000000.0
804.79919,5710000000.0,1290000000.0
805.00262,6550000000.0,1700000000.0
805.20599,2120000000.0,727000000.0
805.40936,682000000.0,13623074.0
805.61273,462000000.0,3156779.7
805.8161,457000000.0,-13231276.0
806.01941,828000000.0,148000000.0
806.22272,1220000000.0,-104000000.0
806.42596,1510000000.0,-138000000.0
806.62927,1910000000.0,-72578799.0
806.83252,2450000000.0,27201268.0
807.03577,2910000000.0,71736632.0
807.23895,3050000000.0,52524791.0
807.44214,3040000000.0,51388211.0
807.64532,2680000000.0,133000000.0
807.84851,4070000000.0,247000000.0
808.05164,3650000000.0,353000000.0
808.25476,4230000000.0,526000000.0
808.45782,5240000000.0,780000000.0
808.66095,6770000000.0,1060000000.0
808.86401,9430000000.0,1420000000.0
809.06708,6470000000.0,824000000.0
809.27008,4920000000.0,551000000.0
809.47308,4880000000.0,355000000.0
809.67609,4700000000.0,212000000.0
809.87903,4920000000.0,-42376369.0
810.08203,5150000000.0,286000000.0
810.28497,5900000000.0,434000000.0
810.48785,7260000000.0,582000000.0
810.6908,7430000000.0,784000000.0
810.89368,6410000000.0,408000000.0
811.0965,5270000000.0,130000000.0
811.29938,5470000000.0,582000000.0
811.5022,8240000000.0,884000000.0
811.70502,13500000000.0,2570000000.0
811.90778,14500000000.0,3280000000.0
812.11053,9820000000.0,3120000000.0
812.31329,6060000000.0,4400000000.0
812.51605,5290000000.0,13300000000.0
812.71875,4290000000.0,46600000000.0
812.92145,3710000000.0,81100000000.0
813.12415,3230000000.0,52000000000.0
813.32678,3020000000.0,21800000000.0
813.52942,2950000000.0,11100000000.0
813.73206,2860000000.0,6220000000.0
813.93469,2620000000.0,3300000000.0
814.13727,2240000000.0,1440000000.0
814.33984,1700000000.0,534000000.0
814.54236,1340000000.0,23595583.0
814.74493,1440000000.0,-399000000.0
814.94745,2110000000.0,-642000000.0
815.1499,1470000000.0,-811000000.0
815.35242,1490000000.0,-911000000.0
815.55487,1590000000.0,-922000000.0
815.75726,1650000000.0,-1020000000.0
815.95972,1630000000.0,-1200000000.0
816.16211,1680000000.0,-1320000000.0
816.3645,1780000000.0,-1370000000.0
816.56683,1780000000.0,-1360000000.0
816.76917,1880000000.0,-1320000000.0
816.9715,2470000000.0,-1330000000.0
817.17383,3390000000.0,-1290000000.0
817.3761,4160000000.0,-1260000000.0
817.57837,7070000000.0,-594000000.0
817.78064,13900000000.0,-122000000.0
817.98285,30000000000.0,1480000000.0
818.18506,87500000000.0,6570000000.0
818.38727,272000000000.0,23500000000.0
818.58942,481000000000.0,43000000000.0
818.79156,376000000000.0,35100000000.0
818.99371,216000000000.0,21100000000.0
819.19586,215000000000.0,20900000000.0
819.39795,245000000000.0,24700000000.0
819.60004,610000000000.0,60300000000.0
819.80206,825000000000.0,82200000000.0
820.00415,567000000000.0,58800000000.0
820.20618,285000000000.0,32700000000.0
820.40814,128000000000.0,18900000000.0
820.61017,64500000000.0,13200000000.0
820.81213,41700000000.0,11000000000.0
821.01404,32500000000.0,9520000000.0
821.216,26700000000.0,7910000000.0
821.41791,25000000000.0,7160000000.0
821.61981,25400000000.0,7000000000.0
821.82166,31800000000.0,8890000000.0
822.0235,43900000000.0,12700000000.0
822.22534,70300000000.0,21700000000.0
822.42719,92200000000.0,29800000000.0
822.62897,82300000000.0,27500000000.0
822.83075,62500000000.0,21400000000.0
823.03253,59000000000.0,19800000000.0
823.23425,66700000000.0,22700000000.0
823.43597,67500000000.0,22700000000.0
823.6377,59100000000.0,19200000000.0
823.83936,44300000000.0,13900000000.0
824.04102,29700000000.0,8530000000.0
824.24268,19400000000.0,4850000000.0
824.44427,17400000000.0,4750000000.0
824.64587,16200000000.0,4750000000.0
824.84747,18100000000.0,6180000000.0
825.04907,24500000000.0,9750000000.0
825.25061,31000000000.0,13400000000.0
825.45215,31000000000.0,14100000000.0
825.65363,26400000000.0,12800000000.0
825.85516,21300000000.0,10400000000.0
826.05658,17100000000.0,7960000000.0
826.25806,14700000000.0,6270000000.0
826.45947,12000000000.0,5040000000.0
826.66089,11700000000.0,4270000000.0
826.8623,10600000000.0,3470000000.0
827.06366,9420000000.0,2810000000.0
827.26501,8660000000.0,2340000000.0
827.46637,7870000000.0,1940000000.0
827.66772,6960000000.0,1630000000.0
827.86902,6350000000.0,1420000000.0
828.07025,5830000000.0,1270000000.0
828.27155,5670000000.0,1290000000.0
828.47278,6210000000.0,1570000000.0
828.67401,7190000000.0,2020000000.0
828.87518,8880000000.0,2700000000.0
829.07642,8640000000.0,2830000000.0
829.27759,6300000000.0,1890000000.0
829.4787,4930000000.0,1360000000.0
829.67981,3970000000.0,983000000.0
829.88092,3240000000.0,779000000.0
830.08203,2050000000.0,613000000.0
830.28308,2190000000.0,465000000.0
830.48413,1710000000.0,344000000.0
830.68518,1100000000.0,251000000.0
830.88617,611000000.0,170000000.0
831.08716,368000000.0,96817171.0
831.28815,214000000.0,50408102.0
831.48907,165000000.0,44084432.0
831.69,568000000.0,65917061.0
831.89093,-96551714.0,123000000.0
832.09186,32648808.0,273000000.0
832.29272,438000000.0,533000000.0
832.49359,554000000.0,840000000.0
832.6944,5880000000.0,1830000000.0
832.8952,11000000000.0,3470000000.0
833.09601,11500000000.0,3750000000.0
833.29681,12300000000.0,4050000000.0
833.49756,20300000000.0,6240000000.0
833.6983,33200000000.0,9860000000.0
833.89899,34100000000.0,10500000000.0
834.09973,26900000000.0,9310000000.0
834.30042,18500000000.0,7320000000.0
834.50104,12500000000.0,5600000000.0
834.70166,10200000000.0,4790000000.0
834.90228,9020000000.0,4420000000.0
835.10291,7370000000.0,4040000000.0
835.30347,8420000000.0,4040000000.0
835.50403,8610000000.0,4110000000.0
835.70459,9150000000.0,4340000000.0
835.90509,9470000000.0,4370000000.0
836.10559,9870000000.0,4430000000.0
836.30609,10400000000.0,4560000000.0
836.50659,10900000000.0,4650000000.0
836.70703,11700000000.0,4840000000.0
836.90741,10600000000.0,5000000000.0
837.10785,10200000000.0,5130000000.0
837.30823,10500000000.0,5450000000.0
837.50861,11600000000.0,5710000000.0
837.70892,13300000000.0,6090000000.0
837.90924,14900000000.0,6360000000.0
838.10956,14100000000.0,6680000000.0
